{ data: 0.000976562, last: 0 }
{ data: 0.00195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0390625, last: 0 }
 { data: 0.0166016, last: 0 }
 { data: 0.0214844, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0117188, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0390625, last: 0 }
 { data: 0.0166016, last: 0 }
 { data: 0.0214844, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0117188, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0390625, last: 0 }
 { data: 0.0166016, last: 0 }
 { data: 0.0214844, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0117188, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0390625, last: 0 }
 { data: 0.0166016, last: 0 }
 { data: 0.0214844, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0117188, last: 1 }
 
{ data: 0.000976562, last: 0 }
 { data: 0.0185547, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.189453, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0351562, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0185547, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.189453, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0351562, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0185547, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.189453, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0351562, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0185547, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.189453, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0351562, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.0302734, last: 1 }
 
{ data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.15625, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.15625, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.15625, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.15625, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.015625, last: 1 }
 
{ data: 0.0517578, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0117188, last: 0 }
 { data: 0.0332031, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0556641, last: 0 }
 { data: 0.0517578, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0117188, last: 0 }
 { data: 0.0332031, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0556641, last: 0 }
 { data: 0.0517578, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0117188, last: 0 }
 { data: 0.0332031, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0556641, last: 0 }
 { data: 0.0517578, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0117188, last: 0 }
 { data: 0.0332031, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0556641, last: 1 }
 
{ data: 0.00390625, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.166016, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0185547, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.166016, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0185547, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.166016, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0185547, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.166016, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0185547, last: 1 }
 
{ data: 0.00292969, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.228516, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0341797, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.228516, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0341797, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.228516, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0341797, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.228516, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0341797, last: 0 }
 { data: 0.015625, last: 1 }
 
{ data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0419922, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0283203, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0419922, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0283203, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0419922, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0283203, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0419922, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0283203, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00683594, last: 1 }
 
{ data: 0.0107422, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0976562, last: 0 }
 { data: 0.0400391, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0351562, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0976562, last: 0 }
 { data: 0.0400391, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0351562, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0976562, last: 0 }
 { data: 0.0400391, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0351562, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0.0976562, last: 0 }
 { data: 0.0400391, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0351562, last: 1 }
 
{ data: 0.000976562, last: 0 }
 { data: 0.0205078, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0654297, last: 0 }
 { data: 0.0371094, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0205078, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0654297, last: 0 }
 { data: 0.0371094, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0205078, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0654297, last: 0 }
 { data: 0.0371094, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0205078, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0654297, last: 0 }
 { data: 0.0371094, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0224609, last: 1 }
 
{ data: 0.00195312, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0283203, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0136719, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0283203, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0136719, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0283203, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0136719, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0283203, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0136719, last: 1 }
 
{ data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0195312, last: 0 }
 { data: 0.00585938, last: 0 }
 { data: 0.0302734, last: 1 }
 
{ data: 0.00683594, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0292969, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0380859, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0292969, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0380859, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0292969, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0380859, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0292969, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0380859, last: 1 }
 
{ data: 0.00195312, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0322266, last: 0 }
 { data: 0.0996094, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0322266, last: 0 }
 { data: 0.0996094, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0322266, last: 0 }
 { data: 0.0996094, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.015625, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.0322266, last: 0 }
 { data: 0.0996094, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.015625, last: 1 }
 
{ data: 0.00195312, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0566406, last: 0 }
 { data: 0.0371094, last: 0 }
 { data: 0.0185547, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0566406, last: 0 }
 { data: 0.0371094, last: 0 }
 { data: 0.0185547, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0566406, last: 0 }
 { data: 0.0371094, last: 0 }
 { data: 0.0185547, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.0302734, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0566406, last: 0 }
 { data: 0.0371094, last: 0 }
 { data: 0.0185547, last: 1 }
 
{ data: 0.00195312, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0136719, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0136719, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0136719, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0146484, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0136719, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.0126953, last: 1 }
 
{ data: 0.00488281, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0576172, last: 0 }
 { data: 0.0195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0576172, last: 0 }
 { data: 0.0195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0576172, last: 0 }
 { data: 0.0195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00878906, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0576172, last: 0 }
 { data: 0.0195312, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00878906, last: 1 }
 
{ data: 0.00390625, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0322266, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.129883, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0322266, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.129883, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0322266, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.129883, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.0322266, last: 0 }
 { data: 0.00976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0078125, last: 0 }
 { data: 0.0175781, last: 0 }
 { data: 0.00390625, last: 0 }
 { data: 0.129883, last: 1 }
 
{ data: 0.000976562, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.129883, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0341797, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.129883, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0341797, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.129883, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0341797, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0234375, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.129883, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.00292969, last: 0 }
 { data: 0.00683594, last: 0 }
 { data: 0.0341797, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 1 }
 
{ data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.188477, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.188477, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.188477, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0107422, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.188477, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.00488281, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.0107422, last: 1 }
 
{ data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.0205078, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.0205078, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.0205078, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0, last: 0 }
 { data: 0.0126953, last: 0 }
 { data: 0.0205078, last: 0 }
 { data: 0.0224609, last: 0 }
 { data: 0.000976562, last: 0 }
 { data: 0.00195312, last: 0 }
 { data: 0.0126953, last: 1 }
 
